,Identifier,drop,count,ratio
146,D17_L-16C1R3,-,1,0.10427528675703858
147,D7_L-6R2,-,1,0.10427528675703858
148,D18_L-16C1R4,-,1,0.10427528675703858
149,D28_L-29R0,-,1,0.10427528675703858
150,D23_L-25C1R0,-,1,0.10427528675703858
151,D28_L-5C1R25,-,1,0.10427528675703858
152,D14_L-3R12,-,1,0.10427528675703858
153,D15_L-2R14,-,1,0.10427528675703858
154,D9_L-5R5,-,1,0.10427528675703858
155,D30_L-1R30,-,1,0.10427528675703858
156,D15_L-3R13,-,1,0.10427528675703858
157,D20_L-19C1R3,-,1,0.10427528675703858
158,D9_L-6R4,-,1,0.10427528675703858
159,D28_L-3R26,-,1,0.10427528675703858
160,D8_L-5R4,-,1,0.10427528675703858
161,D10_L-8R3,-,1,0.10427528675703858
162,D10_L-2R9,-,1,0.10427528675703858
163,D12_L-5R8,-,1,0.10427528675703858
164,D23_L-9C1R16,-,1,0.10427528675703858
165,D29_L-23R7,-,1,0.10427528675703858
166,D8_L-4R5,-,1,0.10427528675703858
167,D26_L-7C1R21,-,1,0.10427528675703858
168,D12_L-12R1,-,1,0.10427528675703858
169,D13_L-7R7,-,1,0.10427528675703858
170,D7_L-3R5,-,1,0.10427528675703858
171,D26_L-13R14,-,1,0.10427528675703858
172,D8_L-6R3,-,1,0.10427528675703858
173,D28_L-22R7,-,1,0.10427528675703858
174,D28_L-13C1R17,-,1,0.10427528675703858
175,D9_L-8R2,-,1,0.10427528675703858
176,D23_L-10R14,-,1,0.10427528675703858
177,D20_L-7R14,-,1,0.10427528675703858
178,D8_L-7R2,-,1,0.10427528675703858
