,Identifier,drop,count,ratio
138,D10_L-2R9,-,1,0.10427528675703858
139,D11_L-3R9,-,1,0.10427528675703858
140,D19_L-17C1R4,-,1,0.10427528675703858
141,D8_L-4R5,-,1,0.10427528675703858
142,D19_L-20R0,-,1,0.10427528675703858
143,D26_L-27R0,-,1,0.10427528675703858
144,D7_L-5R3,-,1,0.10427528675703858
145,D10_L-4R7,-,1,0.10427528675703858
146,D21_L-9R13,-,1,0.10427528675703858
147,D16_L-3R14,-,1,0.10427528675703858
148,D25_L-1R25,-,1,0.10427528675703858
149,D27_L-28R0,-,1,0.10427528675703858
150,D30_L-1R30,-,1,0.10427528675703858
151,D12_L-11R2,-,1,0.10427528675703858
152,D7_L-4R4,-,1,0.10427528675703858
153,D24_L-9C1R17,-,1,0.10427528675703858
154,D30_L-5C1R27,-,1,0.10427528675703858
155,D28_L-1R28,-,1,0.10427528675703858
156,D27_L-13C1R16,-,1,0.10427528675703858
157,D12_L-6R7,-,1,0.10427528675703858
158,D9_L-4R6,-,1,0.10427528675703858
159,D10_L-7R4,-,1,0.10427528675703858
160,D15_L-2R14,-,1,0.10427528675703858
161,D15_L-3R13,-,1,0.10427528675703858
162,D10_L-9R2,-,1,0.10427528675703858
163,D22_L-6C1R18,-,1,0.10427528675703858
164,D29_L-5C1R26,-,1,0.10427528675703858
165,D16_L-1R16,-,1,0.10427528675703858
166,D30_L-17R14,-,1,0.10427528675703858
167,D26_L-13R14,-,1,0.10427528675703858
168,D8_L-8R1,-,1,0.10427528675703858
169,D12_L-7R6,-,1,0.10427528675703858
170,D27_L-7C1R22,-,1,0.10427528675703858
171,D25_L-18R8,-,1,0.10427528675703858
172,D23_L-6C1R19,-,1,0.10427528675703858
173,D26_L-11C1R17,-,1,0.10427528675703858
174,D30_L-9C1R23,-,1,0.10427528675703858
175,D12_L-9R4,-,1,0.10427528675703858
176,D8_L-5R4,-,1,0.10427528675703858
177,D22_L-21R2,-,1,0.10427528675703858
178,D27_L-15R13,-,1,0.10427528675703858
179,D28_L-5C1R25,-,1,0.10427528675703858
180,D12_L-8R5,-,1,0.10427528675703858
181,D8_L-7R2,-,1,0.10427528675703858
182,D13_L-3R11,-,1,0.10427528675703858
183,D10_L-10R1,-,1,0.10427528675703858
184,D8_L-6R3,-,1,0.10427528675703858
185,D29_L-17R13,-,1,0.10427528675703858
186,D27_L-18R10,-,1,0.10427528675703858
187,D23_L-3R21,-,1,0.10427528675703858
188,D17_L-3R15,-,1,0.10427528675703858
189,D26_L-25R2,-,1,0.10427528675703858
190,D18_L-3R16,-,1,0.10427528675703858
191,D29_L-3R27,-,1,0.10427528675703858
192,D19_L-7R13,-,1,0.10427528675703858
193,D27_L-14R14,-,1,0.10427528675703858
194,D20_L-9R12,-,1,0.10427528675703858
195,D10_L-8R3,-,1,0.10427528675703858
196,D19_L-6R14,-,1,0.10427528675703858
197,D22_L-13R10,-,1,0.10427528675703858
198,D17_L-12R6,-,1,0.10427528675703858
199,D22_L-17R6,-,1,0.10427528675703858
200,D23_L-17R7,-,1,0.10427528675703858
201,D30_L-3R28,-,1,0.10427528675703858
202,D24_L-3R22,-,1,0.10427528675703858
203,D15_L-5R11,-,1,0.10427528675703858
204,D27_L-20R8,-,1,0.10427528675703858
205,D18_L-6R13,-,1,0.10427528675703858
206,D23_L-11R13,-,1,0.10427528675703858
207,D28_L-3R26,-,1,0.10427528675703858
208,D18_L-9R10,-,1,0.10427528675703858
209,D25_L-17R9,-,1,0.10427528675703858
