,Identifier,drop,count,ratio
96,D17_L-3C1R16,-,2,0.19880715705765406
97,D23_L-25C1R0,-,2,0.19880715705765406
98,D22_L-16C1R8,-,2,0.19880715705765406
99,D27_L-22C1R7,-,2,0.19880715705765406
100,D14_L-8C1R8,-,2,0.19880715705765406
101,D21_L-1R21,-,2,0.19880715705765406
102,D13_L-13C1R2,-,2,0.19880715705765406
103,D16_L-8C1R10,-,2,0.19880715705765406
104,D17_L-18R0,-,2,0.19880715705765406
105,D26_L-19C1R9,-,2,0.19880715705765406
106,D16_L-18C1R0,-,2,0.19880715705765406
107,D28_L-2C1R28,-,2,0.19880715705765406
108,D20_L-21R0,-,2,0.19880715705765406
109,D13_L-1R13,-,2,0.19880715705765406
110,D16_L-5C1R13,-,2,0.19880715705765406
111,D30_L-24C1R8,-,1,0.09940357852882703
112,D17_L-1R17,-,1,0.09940357852882703
113,D8_L-3R6,-,1,0.09940357852882703
114,D30_L-18C1R14,-,1,0.09940357852882703
115,I2_L-1C1R1,-,1,0.09940357852882703
116,D18_L-18C1R2,-,1,0.09940357852882703
117,D21_L-22R0,-,1,0.09940357852882703
118,D15_L-16R0,-,1,0.09940357852882703
119,D26_L-21C1R7,-,1,0.09940357852882703
120,I2_L-3C2R0,-,1,0.09940357852882703
121,D4_L-2R3,-,1,0.09940357852882703
122,D6_L-6R1,-,1,0.09940357852882703
123,D25_L-4C1R23,-,1,0.09940357852882703
124,D18_L-19R0,-,1,0.09940357852882703
125,D29_L-22C1R9,-,1,0.09940357852882703
126,D6_L-4R3,-,1,0.09940357852882703
127,I2_L-2C4R3,-,1,0.09940357852882703
128,D27_L-1R27,-,1,0.09940357852882703
129,D19_L-1R19,-,1,0.09940357852882703
130,D21_L-15C1R8,-,1,0.09940357852882703
131,D27_L-4C1R25,-,1,0.09940357852882703
132,I2_L-2C1R0,-,1,0.09940357852882703
133,I2_L-1R0,-,1,0.09940357852882703
134,D17_L-13C1R6,-,1,0.09940357852882703
135,D20_L-7C1R15,-,1,0.09940357852882703
136,D18_L-8C1R12,-,1,0.09940357852882703
137,D21_L-20C1R3,-,1,0.09940357852882703
138,D17_L-8C1R11,-,1,0.09940357852882703
139,D23_L-10C1R15,-,1,0.09940357852882703
140,D10_L-5R6,-,1,0.09940357852882703
141,D22_L-10C1R14,-,1,0.09940357852882703
142,D28_L-17C1R13,-,1,0.09940357852882703
143,D22_L-20C1R4,-,1,0.09940357852882703
144,D15_L-12C1R5,-,1,0.09940357852882703
145,D25_L-23C1R4,-,1,0.09940357852882703
146,D7_L-4R4,-,1,0.09940357852882703
147,D22_L-14C1R10,-,1,0.09940357852882703
148,D12_L-5R8,-,1,0.09940357852882703
149,D28_L-21C1R9,-,1,0.09940357852882703
150,D25_L-7C1R20,-,1,0.09940357852882703
151,D20_L-14C1R8,-,1,0.09940357852882703
152,D11_L-3R9,-,1,0.09940357852882703
153,D18_L-3R16,-,1,0.09940357852882703
154,D12_L-6R7,-,1,0.09940357852882703
155,D29_L-13C1R18,-,1,0.09940357852882703
156,D12_L-8R5,-,1,0.09940357852882703
157,D12_L-7R6,-,1,0.09940357852882703
158,D24_L-23C1R3,-,1,0.09940357852882703
159,D27_L-26C1R3,-,1,0.09940357852882703
160,D10_L-2R9,-,1,0.09940357852882703
161,D11_L-11R1,-,1,0.09940357852882703
162,D30_L-12C1R20,-,1,0.09940357852882703
163,D9_L-3R7,-,1,0.09940357852882703
164,D30_L-10C1R22,-,1,0.09940357852882703
165,D24_L-5C1R21,-,1,0.09940357852882703
166,D8_L-4R5,-,1,0.09940357852882703
167,D12_L-9R4,-,1,0.09940357852882703
168,D27_L-13C1R16,-,1,0.09940357852882703
169,D9_L-2R8,-,1,0.09940357852882703
170,D8_L-7R2,-,1,0.09940357852882703
171,D9_L-4R6,-,1,0.09940357852882703
172,D9_L-5R5,-,1,0.09940357852882703
173,D9_L-9R1,-,1,0.09940357852882703
174,D30_L-6C1R26,-,1,0.09940357852882703
175,D8_L-2R7,-,1,0.09940357852882703
176,D28_L-3R26,-,1,0.09940357852882703
177,D20_L-3R18,-,1,0.09940357852882703
178,D22_L-3R20,-,1,0.09940357852882703
179,D26_L-3R24,-,1,0.09940357852882703
180,D26_L-5C1R23,-,1,0.09940357852882703
181,D12_L-2R11,-,1,0.09940357852882703
182,D29_L-8C1R23,-,1,0.09940357852882703
183,D24_L-17R8,-,1,0.09940357852882703
184,D27_L-14R14,-,1,0.09940357852882703
185,D27_L-18R10,-,1,0.09940357852882703
186,D9_L-6R4,-,1,0.09940357852882703
187,D9_L-8R2,-,1,0.09940357852882703
188,D15_L-6R10,-,1,0.09940357852882703
189,D24_L-3R22,-,1,0.09940357852882703
190,D21_L-16R6,-,1,0.09940357852882703
191,D11_L-10R2,-,1,0.09940357852882703
192,D11_L-2R10,-,1,0.09940357852882703
193,D16_L-9R8,-,1,0.09940357852882703
194,D13_L-6R8,-,1,0.09940357852882703
195,D30_L-25R6,-,1,0.09940357852882703
196,D25_L-18R8,-,1,0.09940357852882703
197,D16_L-10R7,-,1,0.09940357852882703
198,D17_L-10R8,-,1,0.09940357852882703
199,D30_L-26R5,-,1,0.09940357852882703
200,D14_L-6R9,-,1,0.09940357852882703
201,D28_L-15R14,-,1,0.09940357852882703
202,D28_L-23R6,-,1,0.09940357852882703
203,D28_L-19R10,-,1,0.09940357852882703
204,D16_L-15R2,-,1,0.09940357852882703
205,D28_L-18R11,-,1,0.09940357852882703
206,D19_L-9R11,-,1,0.09940357852882703
207,D25_L-2R24,-,1,0.09940357852882703
208,D16_L-6R11,-,1,0.09940357852882703
209,D23_L-12R12,-,1,0.09940357852882703
210,D21_L-8R14,-,1,0.09940357852882703
211,D20_L-15R6,-,1,0.09940357852882703
212,D13_L-2R12,-,1,0.09940357852882703
213,D18_L-9R10,-,1,0.09940357852882703
214,D28_L-22R7,-,1,0.09940357852882703
215,D13_L-8R6,-,1,0.09940357852882703
216,D26_L-2R25,-,1,0.09940357852882703
217,D23_L-18R6,-,1,0.09940357852882703
218,D15_L-10R6,-,1,0.09940357852882703
219,D9_L-7R3,-,1,0.09940357852882703
220,D17_L-4R14,-,1,0.09940357852882703
221,D15_L-9R7,-,1,0.09940357852882703
222,D17_L-5R13,-,1,0.09940357852882703
223,D29_L-16R14,-,1,0.09940357852882703
224,D30_L-4R27,-,1,0.09940357852882703
225,D15_L-14R2,-,1,0.09940357852882703
226,D22_L-11R12,-,1,0.09940357852882703
227,D27_L-2R26,-,1,0.09940357852882703
228,D17_L-9R9,-,1,0.09940357852882703
229,D28_L-13R16,-,1,0.09940357852882703
230,D29_L-29R1,-,1,0.09940357852882703
231,D22_L-12R11,-,1,0.09940357852882703
232,D30_L-19R12,-,1,0.09940357852882703
233,D30_L-21R10,-,1,0.09940357852882703
234,D17_L-6R12,-,1,0.09940357852882703
235,D20_L-11R10,-,1,0.09940357852882703
236,D21_L-12R10,-,1,0.09940357852882703
237,D20_L-9R12,-,1,0.09940357852882703
238,D29_L-19R11,-,1,0.09940357852882703
239,D16_L-16R1,-,1,0.09940357852882703
240,D24_L-7R18,-,1,0.09940357852882703
241,D30_L-20R11,-,1,0.09940357852882703
242,D19_L-10R10,-,1,0.09940357852882703
243,D29_L-23R7,-,1,0.09940357852882703
244,D18_L-5R14,-,1,0.09940357852882703
245,D29_L-20R10,-,1,0.09940357852882703
246,D29_L-4R26,-,1,0.09940357852882703
247,D21_L-4R18,-,1,0.09940357852882703
248,D17_L-11R7,-,1,0.09940357852882703
249,D20_L-16R5,-,1,0.09940357852882703
250,D24_L-20R5,-,1,0.09940357852882703
251,D27_L-23R5,-,1,0.09940357852882703
252,D15_L-8R8,-,1,0.09940357852882703
253,D27_L-19R9,-,1,0.09940357852882703
254,D18_L-10R9,-,1,0.09940357852882703
255,D24_L-24R1,-,1,0.09940357852882703
256,D20_L-8R13,-,1,0.09940357852882703
257,D15_L-15R1,-,1,0.09940357852882703
258,D18_L-6R13,-,1,0.09940357852882703
259,D13_L-7R7,-,1,0.09940357852882703
260,D19_L-4R16,-,1,0.09940357852882703
261,D22_L-21R2,-,1,0.09940357852882703
262,D29_L-10R20,-,1,0.09940357852882703
263,D18_L-11R8,-,1,0.09940357852882703
264,D23_L-11R13,-,1,0.09940357852882703
265,D30_L-13R18,-,1,0.09940357852882703
266,D29_L-18R12,-,1,0.09940357852882703
267,D28_L-7R22,-,1,0.09940357852882703
268,D26_L-7R20,-,1,0.09940357852882703
269,D19_L-5R15,-,1,0.09940357852882703
270,D16_L-14R3,-,1,0.09940357852882703
271,D29_L-14R16,-,1,0.09940357852882703
272,D28_L-14R15,-,1,0.09940357852882703
273,D25_L-19R7,-,1,0.09940357852882703
274,D30_L-22R9,-,1,0.09940357852882703
275,D23_L-8R16,-,1,0.09940357852882703
