,Identifier,drop,count,ratio
71,D19_L-3C1R18,-,2,0.20181634712411706
72,D29_L-17C1R14,-,2,0.20181634712411706
73,I2_L-2C3R2,-,2,0.20181634712411706
74,D6_L-2R5,-,2,0.20181634712411706
75,D27_L-1R27,-,2,0.20181634712411706
76,D23_L-1C1R24,-,2,0.20181634712411706
77,D19_L-8C1R13,-,2,0.20181634712411706
78,D6_L-5R2,-,2,0.20181634712411706
79,D10_L-11R0,-,2,0.20181634712411706
80,I2_L-1C1R1,-,2,0.20181634712411706
81,D22_L-11C1R13,-,2,0.20181634712411706
82,I2_L-1R0,-,2,0.20181634712411706
83,D5_L-2R4,-,2,0.20181634712411706
84,D24_L-1R24,-,2,0.20181634712411706
85,D24_L-12C1R14,-,2,0.20181634712411706
86,D15_L-15C1R2,-,2,0.20181634712411706
87,D28_L-19C1R11,-,2,0.20181634712411706
88,D16_L-1R16,-,2,0.20181634712411706
89,D7_L-3R5,-,2,0.20181634712411706
90,D23_L-23C1R2,-,2,0.20181634712411706
91,D30_L-1R30,-,1,0.10090817356205853
92,D24_L-15C1R11,-,1,0.10090817356205853
93,D28_L-23C1R7,-,1,0.10090817356205853
94,D25_L-1R25,-,1,0.10090817356205853
95,D23_L-17C1R8,-,1,0.10090817356205853
96,D13_L-8C1R7,-,1,0.10090817356205853
97,D27_L-14C1R15,-,1,0.10090817356205853
98,D22_L-2C1R22,-,1,0.10090817356205853
99,D13_L-10C1R5,-,1,0.10090817356205853
100,D26_L-1R26,-,1,0.10090817356205853
101,D27_L-21C1R8,-,1,0.10090817356205853
102,D24_L-19C1R7,-,1,0.10090817356205853
103,D23_L-3C1R22,-,1,0.10090817356205853
104,D15_L-16R0,-,1,0.10090817356205853
105,D21_L-3C1R20,-,1,0.10090817356205853
106,D14_L-10C1R6,-,1,0.10090817356205853
107,D25_L-10C1R17,-,1,0.10090817356205853
108,D29_L-30R0,-,1,0.10090817356205853
109,D21_L-1R21,-,1,0.10090817356205853
110,D24_L-22C1R4,-,1,0.10090817356205853
111,D21_L-23C1R0,-,1,0.10090817356205853
112,D23_L-24R0,-,1,0.10090817356205853
113,D30_L-23C1R9,-,1,0.10090817356205853
114,D22_L-15C1R9,-,1,0.10090817356205853
115,D20_L-18C1R4,-,1,0.10090817356205853
116,D26_L-24C1R4,-,1,0.10090817356205853
117,D25_L-4C1R23,-,1,0.10090817356205853
118,D16_L-11C1R7,-,1,0.10090817356205853
119,D18_L-16C1R4,-,1,0.10090817356205853
120,D15_L-1R15,-,1,0.10090817356205853
121,D30_L-27C1R5,-,1,0.10090817356205853
122,D19_L-13C1R8,-,1,0.10090817356205853
123,D26_L-28C1R0,-,1,0.10090817356205853
124,D9_L-3R7,-,1,0.10090817356205853
125,D30_L-31R0,-,1,0.10090817356205853
126,D8_L-4R5,-,1,0.10090817356205853
127,D10_L-4R7,-,1,0.10090817356205853
128,D22_L-23R0,-,1,0.10090817356205853
129,D28_L-1R28,-,1,0.10090817356205853
130,D17_L-1R17,-,1,0.10090817356205853
131,D17_L-19C1R0,-,1,0.10090817356205853
132,D30_L-9C1R23,-,1,0.10090817356205853
133,D25_L-26R0,-,1,0.10090817356205853
134,D14_L-15R0,-,1,0.10090817356205853
135,D11_L-4R8,-,1,0.10090817356205853
136,D18_L-4C1R16,-,1,0.10090817356205853
137,D27_L-6C1R23,-,1,0.10090817356205853
138,D23_L-9C1R16,-,1,0.10090817356205853
139,D9_L-4R6,-,1,0.10090817356205853
140,D27_L-28R0,-,1,0.10090817356205853
141,D13_L-3R11,-,1,0.10090817356205853
142,D19_L-1R19,-,1,0.10090817356205853
143,D22_L-7C1R17,-,1,0.10090817356205853
144,D10_L-5R6,-,1,0.10090817356205853
145,D10_L-9R2,-,1,0.10090817356205853
146,D19_L-5C1R16,-,1,0.10090817356205853
147,D28_L-8C1R22,-,1,0.10090817356205853
148,D12_L-5R8,-,1,0.10090817356205853
149,D9_L-9R1,-,1,0.10090817356205853
150,D26_L-8C1R20,-,1,0.10090817356205853
151,D15_L-3R13,-,1,0.10090817356205853
152,D26_L-5C1R23,-,1,0.10090817356205853
153,D18_L-19R0,-,1,0.10090817356205853
154,D20_L-6C1R16,-,1,0.10090817356205853
155,D20_L-8R13,-,1,0.10090817356205853
156,D7_L-7R1,-,1,0.10090817356205853
157,D12_L-11R2,-,1,0.10090817356205853
158,D12_L-4R9,-,1,0.10090817356205853
159,D27_L-4C1R25,-,1,0.10090817356205853
160,D26_L-16R11,-,1,0.10090817356205853
161,D11_L-5R7,-,1,0.10090817356205853
162,D11_L-3R9,-,1,0.10090817356205853
163,D7_L-6R2,-,1,0.10090817356205853
164,D9_L-8R2,-,1,0.10090817356205853
165,D22_L-9R14,-,1,0.10090817356205853
166,D13_L-12R2,-,1,0.10090817356205853
167,D18_L-6R13,-,1,0.10090817356205853
168,D29_L-11C1R20,-,1,0.10090817356205853
169,D26_L-17R10,-,1,0.10090817356205853
170,D19_L-6R14,-,1,0.10090817356205853
171,D9_L-5R5,-,1,0.10090817356205853
172,D25_L-14R12,-,1,0.10090817356205853
173,D12_L-9R4,-,1,0.10090817356205853
174,D30_L-20R11,-,1,0.10090817356205853
175,D21_L-9R13,-,1,0.10090817356205853
176,D16_L-3R14,-,1,0.10090817356205853
177,D12_L-8R5,-,1,0.10090817356205853
178,D10_L-8R3,-,1,0.10090817356205853
179,D12_L-6R7,-,1,0.10090817356205853
180,D24_L-13R12,-,1,0.10090817356205853
181,D20_L-12R9,-,1,0.10090817356205853
182,D22_L-13R10,-,1,0.10090817356205853
183,D15_L-9R7,-,1,0.10090817356205853
184,D20_L-7R14,-,1,0.10090817356205853
185,D22_L-12R11,-,1,0.10090817356205853
186,D23_L-11R13,-,1,0.10090817356205853
187,D19_L-9R11,-,1,0.10090817356205853
188,D27_L-15R13,-,1,0.10090817356205853
189,D27_L-16R12,-,1,0.10090817356205853
190,D17_L-5R13,-,1,0.10090817356205853
191,D30_L-21R10,-,1,0.10090817356205853
192,D9_L-6R4,-,1,0.10090817356205853
193,D14_L-4R11,-,1,0.10090817356205853
194,D28_L-6R23,-,1,0.10090817356205853
195,D20_L-3R18,-,1,0.10090817356205853
196,D12_L-7R6,-,1,0.10090817356205853
197,D30_L-24R7,-,1,0.10090817356205853
198,D30_L-29R2,-,1,0.10090817356205853
199,D18_L-8R11,-,1,0.10090817356205853
200,D28_L-16R13,-,1,0.10090817356205853
201,D12_L-10R3,-,1,0.10090817356205853
202,D23_L-10R14,-,1,0.10090817356205853
203,D10_L-10R1,-,1,0.10090817356205853
204,D25_L-15R11,-,1,0.10090817356205853
205,D29_L-19R11,-,1,0.10090817356205853
206,D29_L-18R12,-,1,0.10090817356205853
207,D18_L-5R14,-,1,0.10090817356205853
208,D15_L-2R14,-,1,0.10090817356205853
209,D28_L-17R12,-,1,0.10090817356205853
210,D29_L-7R23,-,1,0.10090817356205853
211,D16_L-4R13,-,1,0.10090817356205853
212,D28_L-20R9,-,1,0.10090817356205853
213,D30_L-7R24,-,1,0.10090817356205853
214,D26_L-21R6,-,1,0.10090817356205853
215,D18_L-13R6,-,1,0.10090817356205853
216,D21_L-8R14,-,1,0.10090817356205853
217,D21_L-11R11,-,1,0.10090817356205853
218,D15_L-5R11,-,1,0.10090817356205853
219,D24_L-23R2,-,1,0.10090817356205853
220,D22_L-3R20,-,1,0.10090817356205853
221,D24_L-16R9,-,1,0.10090817356205853
222,D27_L-17R11,-,1,0.10090817356205853
223,D20_L-19R2,-,1,0.10090817356205853
224,D27_L-2R26,-,1,0.10090817356205853
225,D27_L-12R16,-,1,0.10090817356205853
226,D23_L-13R11,-,1,0.10090817356205853
227,D19_L-10R10,-,1,0.10090817356205853
228,D15_L-4R12,-,1,0.10090817356205853
229,D18_L-17R2,-,1,0.10090817356205853
230,D17_L-4R14,-,1,0.10090817356205853
231,D14_L-8R7,-,1,0.10090817356205853
232,D13_L-4R10,-,1,0.10090817356205853
233,D17_L-9R9,-,1,0.10090817356205853
234,D20_L-16R5,-,1,0.10090817356205853
235,D21_L-20R2,-,1,0.10090817356205853
236,D16_L-15R2,-,1,0.10090817356205853
237,D9_L-7R3,-,1,0.10090817356205853
238,D29_L-20R10,-,1,0.10090817356205853
239,D28_L-2R27,-,1,0.10090817356205853
240,D21_L-12R10,-,1,0.10090817356205853
241,D25_L-16R10,-,1,0.10090817356205853
242,D26_L-25R2,-,1,0.10090817356205853
243,D23_L-14R10,-,1,0.10090817356205853
244,D27_L-18R10,-,1,0.10090817356205853
245,D28_L-24R5,-,1,0.10090817356205853
246,D24_L-17R8,-,1,0.10090817356205853
247,D18_L-7R12,-,1,0.10090817356205853
248,D28_L-21R8,-,1,0.10090817356205853
249,D22_L-21R2,-,1,0.10090817356205853
250,D30_L-25R6,-,1,0.10090817356205853
251,D24_L-9R16,-,1,0.10090817356205853
252,D14_L-13R2,-,1,0.10090817356205853
253,D29_L-29R1,-,1,0.10090817356205853
254,D23_L-12R12,-,1,0.10090817356205853
255,D22_L-16R7,-,1,0.10090817356205853
256,D16_L-6R11,-,1,0.10090817356205853
257,D26_L-26R1,-,1,0.10090817356205853
258,D14_L-5R10,-,1,0.10090817356205853
259,D16_L-9R8,-,1,0.10090817356205853
260,D20_L-4R17,-,1,0.10090817356205853
261,D16_L-5R12,-,1,0.10090817356205853
262,D13_L-11R3,-,1,0.10090817356205853
263,D27_L-8R20,-,1,0.10090817356205853
264,D21_L-10R12,-,1,0.10090817356205853
265,D29_L-24R6,-,1,0.10090817356205853
266,D24_L-2R23,-,1,0.10090817356205853
267,D26_L-6R21,-,1,0.10090817356205853
268,D17_L-16R2,-,1,0.10090817356205853
269,D26_L-3R24,-,1,0.10090817356205853
270,D28_L-15R14,-,1,0.10090817356205853
271,D22_L-17R6,-,1,0.10090817356205853
272,D26_L-2R25,-,1,0.10090817356205853
273,D26_L-22R5,-,1,0.10090817356205853
274,D17_L-17R1,-,1,0.10090817356205853
275,D19_L-11R9,-,1,0.10090817356205853
276,D23_L-15R9,-,1,0.10090817356205853
277,D27_L-19R9,-,1,0.10090817356205853
278,D27_L-26R2,-,1,0.10090817356205853
279,D28_L-9R20,-,1,0.10090817356205853
