,Identifier,drop,count,ratio
142,D30_L-20R11,-,1,0.10460251046025104
143,D10_L-3R8,-,1,0.10460251046025104
144,D18_L-20C1R0,-,1,0.10460251046025104
145,D15_L-16R0,-,1,0.10460251046025104
146,D19_L-5C1R16,-,1,0.10460251046025104
147,D13_L-3R11,-,1,0.10460251046025104
148,D9_L-9R1,-,1,0.10460251046025104
149,D8_L-3R6,-,1,0.10460251046025104
150,D10_L-7R4,-,1,0.10460251046025104
151,D12_L-3R10,-,1,0.10460251046025104
152,D29_L-13C1R18,-,1,0.10460251046025104
153,D10_L-4R7,-,1,0.10460251046025104
154,D21_L-1C1R22,-,1,0.10460251046025104
155,D21_L-19C1R4,-,1,0.10460251046025104
