,Identifier,drop,count,ratio
181,D15_L-6R10,-,1,0.09784735812133072
182,D29_L-15C1R16,-,1,0.09784735812133072
183,D13_L-12R2,-,1,0.09784735812133072
184,D14_L-2R13,-,1,0.09784735812133072
185,D23_L-3R21,-,1,0.09784735812133072
186,D23_L-16R8,-,1,0.09784735812133072
187,D12_L-4R9,-,1,0.09784735812133072
188,D29_L-16R14,-,1,0.09784735812133072
189,D16_L-4R13,-,1,0.09784735812133072
190,D18_L-9R10,-,1,0.09784735812133072
191,D14_L-7R8,-,1,0.09784735812133072
192,D29_L-3R27,-,1,0.09784735812133072
193,D27_L-16R12,-,1,0.09784735812133072
194,D16_L-16R1,-,1,0.09784735812133072
195,D28_L-16R13,-,1,0.09784735812133072
196,D12_L-9R4,-,1,0.09784735812133072
197,D25_L-16R10,-,1,0.09784735812133072
198,D17_L-4R14,-,1,0.09784735812133072
199,D8_L-6R3,-,1,0.09784735812133072
200,D27_L-3R25,-,1,0.09784735812133072
201,D12_L-7R6,-,1,0.09784735812133072
202,D29_L-17R13,-,1,0.09784735812133072
203,D24_L-17R8,-,1,0.09784735812133072
204,D20_L-3R18,-,1,0.09784735812133072
205,D24_L-24R1,-,1,0.09784735812133072
206,D28_L-27R2,-,1,0.09784735812133072
207,D28_L-21R8,-,1,0.09784735812133072
208,D27_L-18R10,-,1,0.09784735812133072
209,D27_L-15R13,-,1,0.09784735812133072
210,D17_L-8R10,-,1,0.09784735812133072
211,D12_L-6R7,-,1,0.09784735812133072
212,D29_L-9R21,-,1,0.09784735812133072
213,D16_L-9R8,-,1,0.09784735812133072
214,D20_L-2R19,-,1,0.09784735812133072
215,D10_L-8R3,-,1,0.09784735812133072
216,D18_L-5R14,-,1,0.09784735812133072
217,D29_L-20R10,-,1,0.09784735812133072
218,D9_L-4R6,-,1,0.09784735812133072
219,D21_L-14R8,-,1,0.09784735812133072
220,D17_L-17R1,-,1,0.09784735812133072
221,D24_L-13R12,-,1,0.09784735812133072
222,D27_L-7R21,-,1,0.09784735812133072
223,D17_L-5R13,-,1,0.09784735812133072
224,D22_L-2R21,-,1,0.09784735812133072
225,D21_L-21R1,-,1,0.09784735812133072
226,D23_L-13R11,-,1,0.09784735812133072
227,D26_L-20R7,-,1,0.09784735812133072
228,D19_L-9R11,-,1,0.09784735812133072
229,D20_L-16R5,-,1,0.09784735812133072
230,D22_L-10R13,-,1,0.09784735812133072
231,D29_L-23R7,-,1,0.09784735812133072
232,D28_L-15R14,-,1,0.09784735812133072
233,D22_L-3R20,-,1,0.09784735812133072
234,D20_L-8R13,-,1,0.09784735812133072
235,D20_L-11R10,-,1,0.09784735812133072
236,D21_L-2R20,-,1,0.09784735812133072
237,D15_L-15R1,-,1,0.09784735812133072
238,D20_L-9R12,-,1,0.09784735812133072
239,D22_L-13R10,-,1,0.09784735812133072
240,D22_L-16R7,-,1,0.09784735812133072
241,D19_L-2R18,-,1,0.09784735812133072
242,D18_L-6R13,-,1,0.09784735812133072
243,D17_L-12R6,-,1,0.09784735812133072
244,D15_L-11R5,-,1,0.09784735812133072
245,D25_L-18R8,-,1,0.09784735812133072
246,D22_L-11R12,-,1,0.09784735812133072
247,D15_L-7R9,-,1,0.09784735812133072
248,D21_L-13R9,-,1,0.09784735812133072
249,D24_L-18R7,-,1,0.09784735812133072
250,D23_L-12R12,-,1,0.09784735812133072
251,D19_L-10R10,-,1,0.09784735812133072
252,D27_L-11R17,-,1,0.09784735812133072
253,D25_L-11R15,-,1,0.09784735812133072
254,D19_L-8R12,-,1,0.09784735812133072
255,D18_L-18R1,-,1,0.09784735812133072
256,D14_L-8R7,-,1,0.09784735812133072
257,D28_L-28R1,-,1,0.09784735812133072
258,D29_L-18R12,-,1,0.09784735812133072
259,D24_L-14R11,-,1,0.09784735812133072
260,D23_L-23R1,-,1,0.09784735812133072
261,D25_L-17R9,-,1,0.09784735812133072
262,D30_L-24R7,-,1,0.09784735812133072
263,D25_L-23R3,-,1,0.09784735812133072
264,D25_L-3R23,-,1,0.09784735812133072
265,D24_L-4R21,-,1,0.09784735812133072
266,D17_L-6R12,-,1,0.09784735812133072
267,D30_L-23R8,-,1,0.09784735812133072
268,D18_L-2R17,-,1,0.09784735812133072
269,D14_L-13R2,-,1,0.09784735812133072
270,D21_L-17R5,-,1,0.09784735812133072
271,D14_L-4R11,-,1,0.09784735812133072
272,D20_L-4R17,-,1,0.09784735812133072
273,D27_L-27R1,-,1,0.09784735812133072
274,D24_L-12R13,-,1,0.09784735812133072
275,D29_L-29R1,-,1,0.09784735812133072
276,D15_L-10R6,-,1,0.09784735812133072
277,D20_L-12R9,-,1,0.09784735812133072
278,D29_L-19R11,-,1,0.09784735812133072
279,D21_L-18R4,-,1,0.09784735812133072
280,D17_L-7R11,-,1,0.09784735812133072
281,D12_L-10R3,-,1,0.09784735812133072
282,D22_L-15R8,-,1,0.09784735812133072
283,D24_L-21R4,-,1,0.09784735812133072
284,D27_L-23R5,-,1,0.09784735812133072
285,D17_L-13R5,-,1,0.09784735812133072
286,D29_L-13R17,-,1,0.09784735812133072
287,D21_L-5R17,-,1,0.09784735812133072
288,D19_L-16R4,-,1,0.09784735812133072
289,D18_L-10R9,-,1,0.09784735812133072
290,D27_L-19R9,-,1,0.09784735812133072
291,D30_L-6R25,-,1,0.09784735812133072
292,D18_L-11R8,-,1,0.09784735812133072
293,D16_L-12R5,-,1,0.09784735812133072
294,D27_L-17R11,-,1,0.09784735812133072
295,D26_L-24R3,-,1,0.09784735812133072
296,D14_L-11R4,-,1,0.09784735812133072
297,D14_L-14R1,-,1,0.09784735812133072
298,D19_L-15R5,-,1,0.09784735812133072
299,D16_L-11R6,-,1,0.09784735812133072
300,D23_L-9R15,-,1,0.09784735812133072
301,D22_L-12R11,-,1,0.09784735812133072
302,D28_L-14R15,-,1,0.09784735812133072
303,D23_L-4R20,-,1,0.09784735812133072
304,D25_L-5R21,-,1,0.09784735812133072
305,D27_L-12R16,-,1,0.09784735812133072
306,D21_L-7R15,-,1,0.09784735812133072
307,D30_L-13R18,-,1,0.09784735812133072
308,D24_L-20R5,-,1,0.09784735812133072
309,D30_L-14R17,-,1,0.09784735812133072
310,D30_L-9R22,-,1,0.09784735812133072
311,D22_L-17R6,-,1,0.09784735812133072
312,D21_L-6R16,-,1,0.09784735812133072
313,D29_L-4R26,-,1,0.09784735812133072
314,D26_L-23R4,-,1,0.09784735812133072
