,Identifier,drop,count,ratio
87,D22_L-23R0,-,2,0.1937984496124031
88,D23_L-2C1R23,-,2,0.1937984496124031
89,D17_L-1C1R18,-,2,0.1937984496124031
90,D13_L-1R13,-,2,0.1937984496124031
91,D26_L-10C2R19,-,2,0.1937984496124031
92,D22_L-8C2R17,-,2,0.1937984496124031
93,D23_L-22C1R3,-,2,0.1937984496124031
94,D15_L-6C1R11,-,2,0.1937984496124031
95,D16_L-10C1R8,-,2,0.1937984496124031
96,D4_L-2R3,-,2,0.1937984496124031
97,D15_L-19C3R0,-,2,0.1937984496124031
98,D20_L-14C1R8,-,2,0.1937984496124031
99,D19_L-1R19,-,2,0.1937984496124031
100,D30_L-1R30,-,1,0.09689922480620156
101,D5_L-5R1,-,1,0.09689922480620156
102,D19_L-13C1R8,-,1,0.09689922480620156
103,D20_L-20C1R2,-,1,0.09689922480620156
104,D28_L-27C1R3,-,1,0.09689922480620156
105,D15_L-9C1R8,-,1,0.09689922480620156
106,D29_L-1R29,-,1,0.09689922480620156
107,D7_L-3R5,-,1,0.09689922480620156
108,D30_L-23C1R9,-,1,0.09689922480620156
109,D20_L-21R0,-,1,0.09689922480620156
110,D6_L-2R5,-,1,0.09689922480620156
111,D16_L-1R16,-,1,0.09689922480620156
112,D25_L-1R25,-,1,0.09689922480620156
113,D28_L-4C1R26,-,1,0.09689922480620156
114,D18_L-11C1R9,-,1,0.09689922480620156
115,D27_L-22C1R7,-,1,0.09689922480620156
116,D10_L-9R2,-,1,0.09689922480620156
117,D14_L-16C1R0,-,1,0.09689922480620156
118,D7_L-2R6,-,1,0.09689922480620156
119,D9_L-8R2,-,1,0.09689922480620156
120,D29_L-20C1R11,-,1,0.09689922480620156
121,D27_L-25C1R4,-,1,0.09689922480620156
122,D12_L-11R2,-,1,0.09689922480620156
123,D5_L-4R2,-,1,0.09689922480620156
124,D14_L-3R12,-,1,0.09689922480620156
125,D8_L-3R6,-,1,0.09689922480620156
126,D20_L-1R20,-,1,0.09689922480620156
127,D10_L-10R1,-,1,0.09689922480620156
128,D10_L-4R7,-,1,0.09689922480620156
129,D10_L-3R8,-,1,0.09689922480620156
130,D12_L-3R10,-,1,0.09689922480620156
131,D28_L-1R28,-,1,0.09689922480620156
132,D11_L-10R2,-,1,0.09689922480620156
133,D14_L-8C1R8,-,1,0.09689922480620156
134,D25_L-26R0,-,1,0.09689922480620156
135,D30_L-11C1R21,-,1,0.09689922480620156
136,D22_L-5C1R19,-,1,0.09689922480620156
137,D11_L-3R9,-,1,0.09689922480620156
138,D26_L-27R0,-,1,0.09689922480620156
139,D23_L-24R0,-,1,0.09689922480620156
140,D23_L-16C1R9,-,1,0.09689922480620156
141,D12_L-8R5,-,1,0.09689922480620156
142,D29_L-30R0,-,1,0.09689922480620156
143,D9_L-4R6,-,1,0.09689922480620156
144,D6_L-3R4,-,1,0.09689922480620156
145,D16_L-17R0,-,1,0.09689922480620156
146,D15_L-2R14,-,1,0.09689922480620156
147,D11_L-11R1,-,1,0.09689922480620156
148,D16_L-14C1R4,-,1,0.09689922480620156
149,D15_L-3R13,-,1,0.09689922480620156
150,D29_L-7C1R24,-,1,0.09689922480620156
151,D28_L-6C1R24,-,1,0.09689922480620156
152,D8_L-2R7,-,1,0.09689922480620156
153,D24_L-1R24,-,1,0.09689922480620156
154,D12_L-2R11,-,1,0.09689922480620156
155,D24_L-18R7,-,1,0.09689922480620156
156,D12_L-5R8,-,1,0.09689922480620156
157,D5_L-2R4,-,1,0.09689922480620156
158,D13_L-3R11,-,1,0.09689922480620156
159,D24_L-10C1R16,-,1,0.09689922480620156
160,D15_L-13C1R4,-,1,0.09689922480620156
161,D24_L-14R11,-,1,0.09689922480620156
162,D20_L-11R10,-,1,0.09689922480620156
163,D22_L-9R14,-,1,0.09689922480620156
164,D15_L-15R1,-,1,0.09689922480620156
165,D23_L-20C1R5,-,1,0.09689922480620156
166,D9_L-7R3,-,1,0.09689922480620156
167,D27_L-13C1R16,-,1,0.09689922480620156
168,D6_L-4R3,-,1,0.09689922480620156
169,D19_L-20R0,-,1,0.09689922480620156
170,D11_L-2R10,-,1,0.09689922480620156
171,D19_L-6R14,-,1,0.09689922480620156
172,D19_L-5C1R16,-,1,0.09689922480620156
173,D17_L-5R13,-,1,0.09689922480620156
174,D25_L-15R11,-,1,0.09689922480620156
175,D24_L-11R14,-,1,0.09689922480620156
176,D23_L-9C1R16,-,1,0.09689922480620156
177,D12_L-4R9,-,1,0.09689922480620156
178,D19_L-9R11,-,1,0.09689922480620156
179,D22_L-3R20,-,1,0.09689922480620156
180,D30_L-5C1R27,-,1,0.09689922480620156
181,D28_L-17R12,-,1,0.09689922480620156
182,D25_L-18R8,-,1,0.09689922480620156
183,D21_L-8R14,-,1,0.09689922480620156
184,D24_L-6C1R20,-,1,0.09689922480620156
185,D30_L-29R2,-,1,0.09689922480620156
186,D29_L-18R12,-,1,0.09689922480620156
187,D23_L-3R21,-,1,0.09689922480620156
188,D21_L-12R10,-,1,0.09689922480620156
189,D21_L-11R11,-,1,0.09689922480620156
190,D17_L-18R0,-,1,0.09689922480620156
191,D27_L-10C1R19,-,1,0.09689922480620156
192,D30_L-31R0,-,1,0.09689922480620156
193,D23_L-13R11,-,1,0.09689922480620156
194,D18_L-2R17,-,1,0.09689922480620156
195,D20_L-7R14,-,1,0.09689922480620156
196,D26_L-19R8,-,1,0.09689922480620156
197,D18_L-19R0,-,1,0.09689922480620156
198,D30_L-25R6,-,1,0.09689922480620156
199,D13_L-2R12,-,1,0.09689922480620156
200,D20_L-10R11,-,1,0.09689922480620156
201,D8_L-4R5,-,1,0.09689922480620156
202,D23_L-12R12,-,1,0.09689922480620156
203,D29_L-13C1R18,-,1,0.09689922480620156
204,D17_L-8R10,-,1,0.09689922480620156
205,D21_L-3R19,-,1,0.09689922480620156
206,D16_L-15R2,-,1,0.09689922480620156
207,D20_L-15R6,-,1,0.09689922480620156
208,D24_L-3R22,-,1,0.09689922480620156
209,D18_L-6R13,-,1,0.09689922480620156
210,D28_L-18R11,-,1,0.09689922480620156
211,D30_L-18R13,-,1,0.09689922480620156
212,D15_L-10R6,-,1,0.09689922480620156
213,D19_L-14R6,-,1,0.09689922480620156
214,D16_L-11R6,-,1,0.09689922480620156
215,D23_L-18R6,-,1,0.09689922480620156
216,D22_L-12R11,-,1,0.09689922480620156
217,D15_L-14R2,-,1,0.09689922480620156
218,D16_L-8R9,-,1,0.09689922480620156
219,D18_L-9R10,-,1,0.09689922480620156
220,D23_L-14R10,-,1,0.09689922480620156
221,D24_L-8C1R18,-,1,0.09689922480620156
222,D27_L-14R14,-,1,0.09689922480620156
223,D14_L-4R11,-,1,0.09689922480620156
224,D20_L-3R18,-,1,0.09689922480620156
225,D16_L-16R1,-,1,0.09689922480620156
226,D23_L-17R7,-,1,0.09689922480620156
227,D19_L-3R17,-,1,0.09689922480620156
228,D29_L-29R1,-,1,0.09689922480620156
229,D22_L-11R12,-,1,0.09689922480620156
230,D14_L-9R6,-,1,0.09689922480620156
231,D18_L-5R14,-,1,0.09689922480620156
232,D14_L-14R1,-,1,0.09689922480620156
233,D15_L-4R12,-,1,0.09689922480620156
234,D18_L-8R11,-,1,0.09689922480620156
235,D23_L-23R1,-,1,0.09689922480620156
236,D27_L-15R13,-,1,0.09689922480620156
237,D8_L-5R4,-,1,0.09689922480620156
238,D24_L-23R2,-,1,0.09689922480620156
239,D17_L-9R9,-,1,0.09689922480620156
240,D27_L-23R5,-,1,0.09689922480620156
241,D26_L-14R13,-,1,0.09689922480620156
242,D22_L-10R13,-,1,0.09689922480620156
243,D26_L-15R12,-,1,0.09689922480620156
244,D15_L-11R5,-,1,0.09689922480620156
245,D27_L-16R12,-,1,0.09689922480620156
246,D30_L-24R7,-,1,0.09689922480620156
247,D27_L-17R11,-,1,0.09689922480620156
248,D18_L-7R12,-,1,0.09689922480620156
249,D26_L-13R14,-,1,0.09689922480620156
250,D25_L-23R3,-,1,0.09689922480620156
251,D30_L-17R14,-,1,0.09689922480620156
252,D26_L-16R11,-,1,0.09689922480620156
253,D27_L-20R8,-,1,0.09689922480620156
254,D30_L-3R28,-,1,0.09689922480620156
255,D26_L-17R10,-,1,0.09689922480620156
256,D18_L-3R16,-,1,0.09689922480620156
257,D27_L-19R9,-,1,0.09689922480620156
258,D28_L-7R22,-,1,0.09689922480620156
259,D14_L-5R10,-,1,0.09689922480620156
260,D21_L-7R15,-,1,0.09689922480620156
261,D22_L-13R10,-,1,0.09689922480620156
262,D30_L-30R1,-,1,0.09689922480620156
263,D18_L-13R6,-,1,0.09689922480620156
264,D27_L-18R10,-,1,0.09689922480620156
265,D25_L-3R23,-,1,0.09689922480620156
266,D26_L-18R9,-,1,0.09689922480620156
267,D29_L-15R15,-,1,0.09689922480620156
268,D26_L-23R4,-,1,0.09689922480620156
269,D30_L-2R29,-,1,0.09689922480620156
270,D19_L-15R5,-,1,0.09689922480620156
271,D21_L-14R8,-,1,0.09689922480620156
272,D21_L-15R7,-,1,0.09689922480620156
273,D25_L-24R2,-,1,0.09689922480620156
274,D17_L-2R16,-,1,0.09689922480620156
275,D26_L-7R20,-,1,0.09689922480620156
276,D15_L-7R9,-,1,0.09689922480620156
277,D18_L-12R7,-,1,0.09689922480620156
278,D29_L-8R22,-,1,0.09689922480620156
279,D13_L-4R10,-,1,0.09689922480620156
280,D26_L-11R16,-,1,0.09689922480620156
281,D14_L-13R2,-,1,0.09689922480620156
282,D24_L-22R3,-,1,0.09689922480620156
283,D27_L-6R22,-,1,0.09689922480620156
284,D30_L-15R16,-,1,0.09689922480620156
285,D16_L-12R5,-,1,0.09689922480620156
286,D25_L-10R16,-,1,0.09689922480620156
287,D27_L-11R17,-,1,0.09689922480620156
288,D30_L-7R24,-,1,0.09689922480620156
289,D25_L-25R1,-,1,0.09689922480620156
290,D24_L-2R23,-,1,0.09689922480620156
291,D20_L-12R9,-,1,0.09689922480620156
292,D14_L-6R9,-,1,0.09689922480620156
293,D17_L-12R6,-,1,0.09689922480620156
294,D27_L-5R23,-,1,0.09689922480620156
295,D29_L-21R9,-,1,0.09689922480620156
296,D14_L-10R5,-,1,0.09689922480620156
297,D28_L-2R27,-,1,0.09689922480620156
298,D22_L-14R9,-,1,0.09689922480620156
299,D13_L-12R2,-,1,0.09689922480620156
300,D13_L-5R9,-,1,0.09689922480620156
301,D13_L-6R8,-,1,0.09689922480620156
302,D29_L-3R27,-,1,0.09689922480620156
303,D29_L-2R28,-,1,0.09689922480620156
304,D26_L-5R22,-,1,0.09689922480620156
305,D27_L-7R21,-,1,0.09689922480620156
306,D30_L-9R22,-,1,0.09689922480620156
307,D17_L-16R2,-,1,0.09689922480620156
308,D20_L-16R5,-,1,0.09689922480620156
309,D28_L-19R10,-,1,0.09689922480620156
310,D17_L-11R7,-,1,0.09689922480620156
311,D25_L-5R21,-,1,0.09689922480620156
312,D28_L-8R21,-,1,0.09689922480620156
313,D26_L-4R23,-,1,0.09689922480620156
314,D13_L-9R5,-,1,0.09689922480620156
315,D26_L-6R21,-,1,0.09689922480620156
316,D21_L-16R6,-,1,0.09689922480620156
317,D22_L-17R6,-,1,0.09689922480620156
318,D28_L-21R8,-,1,0.09689922480620156
319,D25_L-4R22,-,1,0.09689922480620156
320,D26_L-25R2,-,1,0.09689922480620156
321,D24_L-4R21,-,1,0.09689922480620156
322,D19_L-19R1,-,1,0.09689922480620156
323,D22_L-15R8,-,1,0.09689922480620156
324,D23_L-4R20,-,1,0.09689922480620156
325,D26_L-26R1,-,1,0.09689922480620156
326,D29_L-23R7,-,1,0.09689922480620156
327,D18_L-18R1,-,1,0.09689922480620156
328,D29_L-9R21,-,1,0.09689922480620156
329,D18_L-14R5,-,1,0.09689922480620156
330,D17_L-10R8,-,1,0.09689922480620156
331,D25_L-2R24,-,1,0.09689922480620156
332,D22_L-16R7,-,1,0.09689922480620156
333,D20_L-6R15,-,1,0.09689922480620156
334,D29_L-14R16,-,1,0.09689922480620156
335,D30_L-6R25,-,1,0.09689922480620156
336,D26_L-12R15,-,1,0.09689922480620156
